82.0884 0.123503 10.1858 0.0873295
80.5825 0.116716 10.1878 0.0825305
79.4675 0.115532 10.1082 0.0816932
78.7262 0.114006 9.90413 0.0806147
77.8358 0.113912 9.76261 0.080548
77.2736 0.111283 9.48255 0.0786887
76.7665 0.11721 9.77143 0.0828801
76.3892 0.126394 10.0433 0.0893738
76.4891 0.125189 10.175 0.088522
76.5001 0.132602 10.7383 0.0937638
76.6027 0.135219 10.7803 0.0956146
