75.1693 0.078935 9.34305 0.0558155
74.2115 0.0735032 9.24505 0.0519746
73.4127 0.0713873 9.07124 0.0504784
72.8441 0.0700238 8.90157 0.0495143
72.3581 0.0695444 8.73496 0.0491753
72.0543 0.0692274 8.68162 0.0489511
71.9841 0.0712613 8.78713 0.0503893
72.0399 0.0766164 9.05371 0.0541759
72.5077 0.0770922 9.34502 0.0545124
72.7239 0.0810763 9.82396 0.0573296
73.0365 0.0841133 10.0483 0.0594771
